timestamp,accX,accY,accZ
0,0.59,0.22,0.77
16,0.69,0.21,0.78
32,0.62,0.23,0.80
48,0.61,0.24,0.82
64,0.63,0.26,0.79
80,0.60,0.27,0.78
96,0.62,0.25,0.77
112,0.62,0.22,0.78
128,0.64,0.23,0.78
144,0.67,0.23,0.75
160,0.67,0.23,0.71
176,0.66,0.22,0.70
192,0.64,0.21,0.70
208,0.62,0.20,0.70
224,0.62,0.20,0.73
240,0.59,0.20,0.76
256,0.58,0.19,0.80
272,0.57,0.10,0.85
288,0.58,0.08,0.87
304,0.55,0.08,0.86
320,0.59,0.11,0.84
336,0.61,0.13,0.81
352,0.61,0.14,0.79
368,0.63,0.14,0.78
384,0.64,0.13,0.78
400,0.66,0.13,0.78
416,0.63,0.15,0.79
432,0.61,0.13,0.81
448,0.60,0.12,0.83
464,0.59,0.13,0.87
480,0.58,0.14,0.86
496,0.60,0.14,0.84
512,0.59,0.16,0.82
528,0.58,0.18,0.83
544,0.57,0.20,0.83
560,0.57,0.19,0.82
576,0.60,0.17,0.82
592,0.59,0.18,0.84
608,0.59,0.19,0.83
624,0.58,0.18,0.82
640,0.58,0.19,0.82
656,0.58,0.19,0.81
672,0.57,0.18,0.82
688,0.58,0.19,0.84
704,0.57,0.17,0.83
720,0.58,0.19,0.83
736,0.60,0.19,0.82
752,0.62,0.19,0.82
768,0.61,0.19,0.83
784,0.60,0.19,0.83
800,0.58,0.17,0.85
816,0.56,0.14,0.85
832,0.57,0.13,0.84
848,0.58,0.12,0.82
864,0.58,0.13,0.81
880,0.57,0.14,0.81
896,0.57,0.16,0.80
912,0.56,0.18,0.80
928,0.54,0.20,0.81
944,0.54,0.20,0.80
960,0.55,0.18,0.81
976,0.54,0.18,0.82
992,0.54,0.19,0.81
1008,0.57,0.21,0.82
1024,0.56,0.23,0.81
1040,0.56,0.24,0.81
1056,0.57,0.23,0.81
1072,0.60,0.22,0.82
1088,0.60,0.22,0.82
1104,0.60,0.23,0.83
1120,0.61,0.23,0.83
1136,0.59,0.22,0.84
1152,0.59,0.22,0.85
1168,0.60,0.21,0.85
1184,0.60,0.20,0.86
1200,0.62,0.20,0.85
1216,0.62,0.19,0.84
1232,0.63,0.19,0.84
1248,0.61,0.18,0.83
1264,0.60,0.18,0.83
1280,0.56,0.19,0.82
1296,0.53,0.19,0.83
1312,0.51,0.19,0.82
1328,0.49,0.19,0.81
1344,0.51,0.17,0.79
1360,0.52,0.18,0.77
1376,0.53,0.21,0.76
1392,0.52,0.23,0.76
1408,0.53,0.25,0.76
1424,0.51,0.26,0.75
1440,0.53,0.27,0.77
1456,0.52,0.27,0.78
1472,0.50,0.28,0.79
1488,0.51,0.28,0.79
1504,0.51,0.30,0.79
1520,0.53,0.30,0.79
1536,0.54,0.29,0.79
1552,0.58,0.26,0.81
1568,0.56,0.24,0.82
1584,0.62,0.22,0.80
1600,0.57,0.24,0.80
1616,0.59,0.27,0.80
1632,0.57,0.29,0.80
1648,0.53,0.33,0.79
1664,0.54,0.37,0.80
1680,0.50,0.37,0.79
1696,0.58,0.34,0.81
1712,0.49,0.35,0.79
1728,0.61,0.32,0.78
1744,0.45,0.37,0.81
1760,0.53,0.34,0.78
1776,0.45,0.39,0.80
1792,0.50,0.38,0.80
1808,0.43,0.45,0.79
1824,0.51,0.34,0.85
1840,0.44,0.49,0.79
1856,0.47,0.41,0.78
1872,0.42,0.47,0.82
1888,0.48,0.40,0.79
1904,0.42,0.46,0.81
1920,0.49,0.44,0.80
1936,0.39,0.42,0.83
1952,0.52,0.37,0.82
1968,0.35,0.44,0.84
1984,0.56,0.33,0.81
